hhid,hv024,hv025,hv201,hv205,hv206,hv213,hv214,hv215,hv210,hv211,hv212,hv227,hv244,hv247,hv270,sh16_22,shstate
72023,2,2,21,31,0,34,21,12,0,0,0,1,1,0,3,,80
72025,2,2,21,31,0,11,21,12,0,0,0,1,1,0,2,,80
72026,2,2,21,31,0,11,21,12,0,0,0,1,1,0,2,,80
72027,2,2,11,11,0,11,31,31,0,0,0,1,0,0,3,,80
72029,2,2,11,13,0,11,31,31,0,0,0,1,0,1,3,,80
72030,2,2,11,13,0,11,31,31,0,1,0,1,0,1,3,,80
72032,2,2,11,13,0,11,31,31,0,0,0,0,0,1,3,,80
72033,2,2,11,13,0,11,31,31,0,1,0,1,0,0,3,,80
72034,2,2,11,13,0,34,31,31,0,0,0,1,0,1,3,,80
73001,2,1,72,22,1,33,31,31,1,1,1,1,0,0,5,,90
73003,2,1,14,22,1,34,31,31,0,0,0,1,0,0,2,,90
73005,2,1,14,22,1,34,31,31,0,1,0,1,1,1,4,,90
73007,2,1,14,22,1,34,31,31,0,1,0,1,1,1,4,,90
73009,2,1,14,21,1,34,31,31,0,1,0,1,1,0,4,,90
73011,2,1,14,22,1,34,31,31,0,0,0,1,1,1,4,,90
73013,2,1,12,11,1,34,31,31,1,0,1,0,0,1,5,,90
73015,2,1,12,23,1,34,31,31,0,0,0,1,0,0,4,,90
73017,2,1,12,23,1,34,31,31,0,0,0,1,0,0,4,,90
73019,2,1,12,22,1,34,31,31,0,0,0,1,0,0,4,,90
73021,2,1,12,23,1,34,31,31,0,1,0,1,0,0,4,,90
73023,2,1,12,23,1,34,31,31,0,1,0,1,0,1,4,,90
73025,2,1,11,23,1,34,31,31,0,1,0,1,0,1,5,,90
73027,2,1,11,23,1,11,31,31,0,1,0,1,0,1,4,,90
73029,2,1,11,23,1,11,31,31,0,0,0,1,0,0,4,,90
73031,2,1,11,23,1,34,31,31,1,1,0,1,1,1,4,,90
73033,2,1,11,23,1,34,31,31,0,1,0,1,0,1,5,,90
73035,2,1,14,23,0,11,31,31,0,0,0,1,0,0,3,,90
73037,2,1,14,23,0,11,31,31,0,0,0,1,0,0,3,,90
73039,2,1,14,21,1,34,31,31,0,0,0,1,0,0,4,,90
73041,2,1,14,21,1,34,31,31,0,1,0,1,0,0,4,,90
73043,2,1,72,21,1,34,31,31,0,1,0,1,0,0,3,,90
73045,2,1,32,21,1,34,31,31,0,0,0,1,1,0,3,,90
73047,2,1,72,21,1,34,31,31,1,1,0,1,0,1,4,,90
73049,2,1,31,21,1,34,31,31,1,1,1,1,0,1,5,,90
74002,2,1,12,11,1,34,31,31,1,1,0,1,1,1,3,,90
74005,2,1,21,13,1,34,31,31,0,1,0,0,0,1,5,,90
74007,2,1,21,12,1,34,31,31,0,0,0,1,0,1,4,,90
74010,2,1,11,13,1,34,31,31,0,0,1,1,1,1,5,,90
74012,2,1,14,11,1,34,31,31,0,0,1,1,1,1,5,,90
74014,2,1,11,11,1,34,31,31,0,1,0,1,1,0,4,,90
74017,2,1,12,11,1,34,31,31,0,1,1,1,1,1,4,,90
74019,2,1,12,23,1,34,31,31,0,1,0,1,1,0,3,,90
74022,2,1,21,23,1,34,31,31,0,0,0,1,0,0,4,,90
74024,2,1,21,23,0,11,31,31,0,0,0,1,0,0,3,,90
74027,2,1,62,23,1,34,31,31,0,1,0,1,0,1,4,,90
74029,2,1,21,23,0,34,31,31,0,0,0,1,1,0,4,,90
74032,2,1,21,23,0,11,31,31,0,0,0,1,1,0,3,,90
74034,2,1,21,23,1,11,22,31,1,0,0,1,0,0,1,,90
74036,2,1,21,23,0,34,22,12,0,0,0,1,0,0,3,,90
74039,2,1,21,13,1,34,31,31,0,1,0,1,1,0,2,,90
74041,2,1,21,22,1,34,31,31,0,1,0,1,1,0,3,,90
74044,2,1,21,22,1,34,31,31,1,1,0,1,1,0,4,,90
74046,2,1,21,13,1,34,31,31,0,1,0,1,0,0,3,,90
74049,2,1,12,11,1,33,31,31,0,1,0,1,0,1,5,,90
74051,2,1,21,23,1,34,31,31,0,1,0,1,0,0,1,,90
74053,2,1,14,23,1,34,31,31,0,1,0,1,1,0,3,,90
74056,2,1,14,11,1,34,31,31,0,1,0,1,1,0,5,,90
74058,2,1,14,11,1,34,31,31,0,1,0,1,1,1,5,,90
74061,2,1,14,22,1,34,31,31,0,1,0,1,1,0,2,,90
75001,2,2,21,23,0,11,12,12,0,0,0,1,1,0,1,,90
75003,2,2,21,23,0,11,12,12,0,0,0,1,1,0,1,,90
75006,2,2,21,23,0,11,21,22,0,0,0,1,1,0,1,,90
75009,2,2,21,23,0,11,12,12,1,0,0,1,1,0,1,,90
75011,2,2,21,23,0,11,12,12,1,0,0,1,1,0,1,,90
75014,2,2,21,23,0,11,12,12,0,0,0,1,1,0,1,,90
75016,2,2,21,23,0,11,12,12,0,1,0,1,1,0,1,,90
75019,2,2,21,31,0,11,12,12,0,0,0,1,1,0,2,,90
75021,2,2,21,31,0,11,12,12,0,1,0,1,1,0,1,,90
75024,2,2,21,31,0,11,12,12,0,1,0,1,1,0,1,,90
75026,2,2,21,23,0,11,12,12,0,0,0,1,1,0,1,,90
75029,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
75031,2,2,21,31,0,11,12,12,1,0,0,1,1,0,1,,90
75034,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
75036,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
75039,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
75041,2,2,21,23,0,11,12,12,1,0,0,1,1,0,1,,90
75044,2,2,21,23,0,11,12,12,0,0,0,1,1,0,1,,90
75046,2,2,21,23,0,11,12,12,0,0,0,1,1,0,1,,90
75049,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
75051,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
75054,2,2,21,31,0,11,12,12,1,1,0,1,1,0,1,,90
75056,2,2,21,31,0,11,12,12,0,0,0,1,1,0,2,,90
75059,2,2,21,31,0,11,12,12,0,1,0,1,1,0,1,,90
75061,2,2,21,31,0,11,12,12,0,1,0,1,1,0,1,,90
76003,2,2,21,23,0,11,22,31,0,1,0,1,1,0,1,,90
76005,2,2,21,23,0,11,22,31,0,1,0,1,1,0,1,,90
76008,2,2,21,23,0,11,22,12,1,0,0,1,1,0,1,,90
76011,2,2,21,31,0,11,32,31,0,1,0,1,1,0,2,,90
76014,2,2,21,23,0,11,22,31,1,1,0,1,1,0,1,,90
76016,2,2,21,22,0,11,22,31,1,1,0,1,1,1,2,,90
76019,2,2,21,23,0,34,21,12,1,0,0,1,1,0,2,,90
76022,2,2,21,22,0,34,22,31,0,1,0,1,1,0,2,,90
76025,2,2,21,22,0,34,22,31,0,0,0,1,1,0,3,,90
76027,2,2,21,23,0,34,31,31,0,1,0,1,1,0,3,,90
76030,2,2,21,22,0,34,22,31,1,1,0,1,1,0,3,,90
76033,2,2,31,21,0,34,22,31,1,1,0,1,1,1,3,,90
76036,2,2,21,31,0,34,31,31,0,1,0,1,1,0,2,,90
76039,2,2,21,23,0,11,22,31,0,1,0,1,1,0,2,,90
76041,2,2,42,23,0,11,22,12,1,0,0,1,1,0,2,,90
76044,2,2,42,23,0,11,22,12,0,0,0,1,1,0,2,,90
76047,2,2,32,31,0,11,12,12,0,0,0,1,1,0,1,,90
76050,2,2,21,23,0,34,22,31,0,1,0,1,1,0,2,,90
76052,2,2,21,23,0,34,22,31,0,1,0,1,1,0,2,,90
76055,2,2,21,23,0,11,21,12,1,1,0,1,1,0,1,,90
76058,2,2,21,23,0,11,21,12,1,1,0,1,1,0,1,,90
76061,2,2,21,22,0,11,21,12,0,1,0,1,1,0,1,,90
76063,2,2,21,31,0,11,22,31,1,0,0,1,1,0,1,,90
76066,2,2,21,31,0,11,22,31,1,1,0,1,1,0,2,,90
76069,2,2,42,23,0,11,22,12,1,1,0,1,1,0,1,,90
77001,2,2,21,31,0,11,21,31,1,0,0,1,1,0,1,,90
77003,2,2,21,31,0,11,21,12,0,0,0,1,1,0,1,,90
77004,2,2,21,31,0,11,21,12,0,0,0,1,0,0,1,,90
77006,2,2,21,31,0,11,21,12,0,0,0,1,0,0,1,,90
77007,2,2,21,31,0,11,21,12,0,0,0,1,1,0,1,,90
77009,2,2,21,31,0,11,21,12,0,0,0,1,1,0,2,,90
77010,2,2,21,31,0,11,22,12,0,0,0,1,1,0,1,,90
77012,2,2,21,31,0,11,22,12,0,0,0,1,1,0,1,,90
77013,2,2,21,31,0,11,22,12,0,0,0,1,1,0,1,,90
77015,2,2,21,31,0,11,22,12,1,0,0,1,1,0,1,,90
77016,2,2,21,31,0,11,22,12,0,0,0,1,1,0,1,,90
77018,2,2,21,31,0,11,22,12,1,0,0,1,1,0,1,,90
77019,2,2,21,31,0,11,22,12,0,0,0,1,0,0,2,,90
77021,2,2,21,31,0,11,22,12,1,0,0,1,1,0,1,,90
77022,2,2,21,31,0,11,22,12,0,0,0,1,1,0,1,,90
77024,2,2,21,31,0,11,22,12,0,0,0,1,1,0,1,,90
77026,2,2,21,31,0,11,22,12,0,0,0,1,1,0,1,,90
77027,2,2,21,31,0,11,22,12,1,0,0,1,1,0,1,,90
77029,2,2,21,31,0,11,12,12,1,0,0,1,1,0,1,,90
77030,2,2,43,31,0,11,12,12,0,0,0,1,1,0,1,,90
77032,2,2,43,31,0,11,12,12,0,0,0,1,1,0,1,,90
77033,2,2,43,31,0,11,12,12,1,0,0,1,1,0,1,,90
77035,2,2,43,31,0,11,12,12,1,1,0,1,1,0,1,,90
77036,2,2,43,31,0,11,22,12,1,1,0,1,1,0,1,,90
77038,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78002,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78004,2,2,21,31,1,11,12,12,1,0,0,1,1,0,1,,90
78006,2,2,21,23,0,11,12,12,1,0,0,1,1,0,1,,90
78007,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78009,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78011,2,2,32,31,0,11,12,12,1,0,0,1,1,0,1,,90
78012,2,2,32,31,0,11,12,12,0,0,0,1,1,0,1,,90
78014,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78016,2,2,21,23,0,11,12,12,1,1,0,1,1,0,1,,90
78017,2,2,21,23,0,11,12,12,0,0,0,1,1,0,1,,90
78019,2,2,21,23,0,11,12,12,1,0,0,1,1,0,1,,90
78021,2,2,21,31,0,11,12,12,1,0,0,1,1,0,1,,90
78022,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78024,2,2,21,31,0,11,12,12,1,0,0,1,1,0,1,,90
78026,2,2,21,31,0,11,12,12,1,0,0,1,1,0,1,,90
78027,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78029,2,2,42,31,0,11,12,12,0,1,0,1,1,0,1,,90
78031,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78032,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78034,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78036,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78037,2,2,21,31,0,11,12,12,0,1,0,1,1,0,1,,90
78039,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78041,2,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,90
78042,2,2,21,31,0,11,12,12,0,0,0,0,1,0,1,,90
79004,2,2,21,23,1,34,31,31,1,1,1,1,1,1,4,,90
79008,2,2,21,23,1,34,31,31,0,1,1,1,1,1,4,,90
79011,2,2,21,11,1,34,31,31,1,1,0,1,1,1,3,,90
79015,2,2,21,23,1,34,34,31,1,1,0,1,1,1,4,,90
79019,2,2,21,23,0,34,21,22,0,1,0,1,1,0,1,,90
79023,2,2,32,23,1,34,22,31,1,0,0,1,1,0,3,,90
79027,2,2,32,22,1,34,31,31,1,1,0,1,1,0,3,,90
79030,2,2,21,23,1,34,31,22,1,0,0,1,1,0,3,,90
79034,2,2,21,23,1,34,21,31,1,0,0,1,1,0,3,,90
79038,2,2,21,23,1,34,31,31,0,0,0,1,1,0,3,,90
79042,2,2,32,21,1,34,22,31,1,1,0,1,1,0,2,,90
79046,2,2,21,21,1,34,31,31,1,1,0,1,1,0,2,,90
79049,2,2,32,22,1,34,31,31,0,1,0,1,1,0,3,,90
79053,2,2,32,23,1,34,31,31,1,1,0,1,1,1,4,,90
79057,2,2,21,22,1,11,31,31,1,1,0,1,1,1,4,,90
79061,2,2,21,21,1,34,31,31,0,0,0,1,1,0,3,,90
79065,2,2,21,21,1,34,31,31,0,0,0,1,1,0,3,,90
79068,2,2,31,21,1,34,31,31,0,1,0,1,1,0,4,,90
79072,2,2,32,21,1,34,31,35,0,1,0,1,1,1,3,,90
79076,2,2,32,21,1,34,22,31,1,1,0,1,1,1,2,,90
79080,2,2,31,23,1,34,31,31,1,1,0,1,1,1,3,,90
79084,2,2,32,23,1,34,22,31,1,1,0,1,0,0,3,,90
79087,2,2,21,21,1,34,22,31,1,1,0,1,1,0,3,,90
79090,2,2,21,21,1,34,31,31,0,1,0,1,1,0,2,,90
79095,2,2,21,22,1,34,31,31,1,1,1,1,1,0,3,,90
80002,2,2,21,23,0,11,22,12,0,0,0,1,1,0,1,,90
80004,2,2,21,22,1,34,31,31,0,1,0,1,1,0,2,,90
80007,2,2,21,22,1,34,31,31,0,0,0,1,1,0,3,,90
80009,2,2,21,22,1,34,31,31,0,1,0,1,1,0,3,,90
80012,2,2,21,22,1,34,31,31,0,1,0,1,1,0,3,,90
80014,2,2,21,23,0,34,22,31,0,0,0,1,0,0,2,,90
80017,2,2,21,23,0,11,21,31,0,1,0,1,1,0,1,,90
80019,2,2,21,23,0,11,21,31,0,1,0,1,1,0,1,,90
80021,2,2,21,23,1,11,21,31,1,1,0,1,1,1,2,,90
80024,2,2,21,23,1,11,21,12,1,0,0,1,1,0,1,,90
80026,2,2,21,23,1,11,31,31,0,1,0,1,1,0,3,,90
80029,2,2,21,23,0,11,31,31,0,1,0,1,1,0,3,,90
80031,2,2,72,22,1,34,31,31,1,0,0,1,1,0,2,,90
80034,2,2,21,22,1,34,21,32,1,0,0,1,1,0,2,,90
80036,2,2,21,23,1,34,21,31,0,0,0,1,1,0,2,,90
80039,2,2,21,22,1,34,21,31,0,1,0,0,1,0,2,,90
80041,2,2,21,23,0,11,21,31,0,0,0,1,1,0,1,,90
80043,2,2,21,22,0,34,31,31,0,0,0,1,1,0,3,,90
80046,2,2,21,23,1,11,22,31,1,0,0,1,1,0,2,,90
80048,2,2,21,23,0,11,22,31,0,1,0,1,1,0,1,,90
80051,2,2,21,23,0,34,31,31,0,0,0,1,1,0,2,,90
80053,2,2,21,23,0,34,31,31,0,0,0,1,1,0,3,,90
80056,2,2,21,23,0,11,31,31,1,1,0,1,1,0,2,,90
80058,2,2,32,23,0,33,31,31,0,1,0,1,1,0,3,,90
80060,2,2,32,23,1,34,31,31,0,1,0,1,1,0,3,,90
81001,2,2,32,23,0,34,22,31,1,1,0,1,1,0,2,,90
81006,2,2,32,23,0,11,31,31,0,0,0,1,1,0,3,,90
81011,2,2,32,23,0,11,22,12,0,0,0,1,1,0,2,,90
81016,2,2,32,23,0,34,31,31,0,0,0,1,1,0,3,,90
81021,2,2,32,23,0,34,22,31,0,1,0,1,1,0,3,,90
81026,2,2,32,23,0,11,22,31,0,0,0,1,1,0,2,,90
81031,2,2,32,23,0,34,22,12,0,0,0,1,1,0,2,,90
81036,2,2,32,23,0,34,22,31,0,0,0,1,1,0,2,,90
81041,2,2,32,23,0,34,31,31,1,1,0,1,1,0,2,,90
81045,2,2,32,23,0,34,22,31,0,1,0,1,1,0,2,,90
81050,2,2,41,22,0,34,31,31,0,1,0,1,1,0,2,,90
81055,2,2,32,13,0,34,31,31,0,0,0,1,1,1,3,,90
81060,2,2,32,23,0,34,22,31,1,0,0,1,1,0,2,,90
81065,2,2,32,23,0,11,21,31,1,1,0,1,1,0,1,,90
81070,2,2,32,23,0,11,21,31,1,0,0,1,1,0,2,,90
81075,2,2,21,23,0,11,21,31,1,1,1,1,1,0,2,,90
81080,2,2,32,23,0,11,21,31,0,1,0,1,1,0,1,,90
81085,2,2,21,23,0,11,21,31,0,1,0,1,1,0,1,,90
81090,2,2,32,23,0,11,21,12,0,0,0,1,1,0,1,,90
81095,2,2,32,23,0,34,31,31,0,0,0,1,1,0,3,,90
81100,2,2,32,22,0,34,31,31,0,1,0,1,1,0,1,,90
81104,2,2,32,23,0,34,31,31,0,0,0,1,1,0,2,,90
81109,2,2,32,23,0,11,22,12,1,1,0,1,1,0,1,,90
81114,2,2,21,23,0,11,22,12,0,1,0,1,1,0,1,,90
81119,2,2,21,23,0,34,22,31,0,1,0,1,1,0,1,,90
82001,3,1,13,23,0,34,22,31,1,0,0,1,0,0,2,,100
82002,3,1,12,22,1,34,22,31,1,1,1,1,1,0,3,,100
82004,3,1,11,21,0,11,22,31,1,1,1,1,1,0,2,,100
82005,3,1,13,23,0,11,22,31,0,0,0,1,1,0,1,,100
82007,3,1,13,22,1,34,31,31,1,0,0,1,1,1,3,,100
82008,3,1,11,21,1,11,22,31,0,0,0,1,1,0,1,,100
82010,3,1,13,23,0,11,22,31,0,0,0,1,1,0,1,,100
82011,3,1,13,22,1,34,31,31,0,0,0,1,1,0,3,,100
82013,3,1,11,22,1,11,21,31,0,1,0,1,1,1,3,,100
82014,3,1,13,23,0,11,22,31,1,0,0,1,0,0,1,,100
82016,3,1,13,23,1,11,22,31,1,0,0,1,1,0,2,,100
82017,3,1,11,21,1,11,22,31,1,0,0,1,1,0,3,,100
82019,3,1,32,23,0,11,22,31,0,0,0,1,1,0,1,,100
82020,3,1,13,22,0,34,22,31,0,0,0,1,0,0,2,,100
82022,3,1,12,21,1,34,32,31,0,0,0,1,0,0,4,,100
82023,3,1,72,21,0,34,31,31,0,1,0,1,1,1,3,,100
82025,3,1,13,22,1,11,22,31,0,0,0,0,1,0,3,,100
82026,3,1,32,22,0,34,31,31,1,0,1,1,0,1,3,,100
82028,3,1,11,22,1,34,31,31,1,0,0,1,1,1,3,,100
82029,3,1,14,23,0,11,31,24,0,1,0,1,1,0,2,,100
82031,3,1,32,22,0,11,22,31,1,0,0,1,1,0,1,,100
82033,3,1,13,23,0,34,22,31,0,0,0,1,0,0,3,,100
82034,3,1,13,22,0,11,22,31,0,0,0,1,1,0,1,,100
82036,3,1,13,23,0,34,22,31,0,0,0,1,1,0,1,,100
82037,3,1,13,22,0,11,22,31,1,0,0,1,1,0,2,,100
83001,3,1,11,12,1,33,31,36,0,1,0,1,0,1,5,,100
83004,3,1,21,11,1,34,31,31,0,0,1,1,0,1,5,,100
83006,3,1,21,22,1,31,31,31,1,1,0,1,0,1,4,,100
83009,3,1,21,12,1,35,31,36,0,0,1,1,0,0,5,,100
83011,3,1,21,22,1,33,31,31,1,0,1,1,0,1,5,,100
83014,3,1,21,22,1,34,31,31,1,1,0,0,0,1,3,,100
83017,3,1,21,22,1,34,34,31,0,0,0,0,0,0,4,,100
83019,3,1,21,22,1,34,33,31,1,0,0,1,0,1,3,,100
83022,3,1,21,11,1,33,32,31,1,0,1,1,0,1,5,,100
83027,3,1,21,22,1,34,31,31,1,0,0,1,0,0,4,,100
83029,3,1,21,22,1,33,31,31,1,0,0,1,1,1,5,,100
83032,3,1,11,12,1,33,31,31,0,0,1,1,0,1,5,,100
83034,3,1,21,11,1,33,31,31,0,0,1,0,0,1,5,,100
83037,3,1,21,22,1,34,31,31,0,1,0,1,1,0,4,,100
83039,3,1,21,22,1,34,31,31,1,1,0,1,0,1,4,,100
83042,3,1,21,22,1,34,31,31,0,1,0,1,0,1,5,,100
83044,3,1,21,22,1,34,31,31,0,0,1,1,0,1,5,,100
83047,3,1,21,21,1,34,31,31,0,0,0,1,0,1,4,,100
83049,3,1,21,22,1,34,31,31,1,0,1,1,0,1,5,,100
83052,3,1,21,21,1,33,31,31,0,1,0,1,0,1,5,,100
83054,3,1,21,22,1,11,31,31,0,1,0,1,0,0,2,,100
83057,3,1,21,11,1,34,31,31,0,0,1,0,0,1,5,,100
83059,3,1,21,22,1,34,31,31,0,1,0,0,0,0,4,,100
83062,3,1,21,11,1,34,31,31,0,0,0,1,0,1,5,,100
84002,3,1,11,11,1,33,32,31,1,0,1,1,0,1,5,,100
84004,3,1,21,11,0,33,31,31,0,0,1,1,1,1,5,,100
84008,3,1,11,11,1,34,31,31,0,0,1,1,0,1,5,,100
84009,3,1,11,11,1,34,31,31,0,0,1,1,0,1,5,,100
84011,3,1,11,11,1,34,31,31,0,0,1,1,0,1,5,,100
84013,3,1,11,11,1,34,31,31,0,0,1,1,0,1,5,,100
84015,3,1,11,11,1,34,31,31,1,1,1,1,0,1,5,,100
84018,3,1,11,11,1,34,31,31,0,0,1,1,0,1,5,,100
84020,3,1,11,96,1,33,31,31,0,0,1,1,0,1,5,,100
84022,3,1,11,12,1,33,31,31,1,0,1,1,0,1,5,,100
84024,3,1,11,11,1,33,31,31,0,0,1,1,1,1,5,,100
84026,3,1,11,11,1,33,31,31,0,0,1,1,0,1,5,,100
84027,3,1,11,12,1,33,31,31,0,0,1,0,0,1,5,,100
84029,3,1,11,11,1,33,31,31,0,0,1,1,0,1,5,,100
84031,3,1,11,11,1,34,31,31,0,1,0,1,0,1,5,,100
84033,3,1,11,11,1,33,31,31,0,0,1,0,0,1,5,,100
84035,3,1,11,11,1,33,31,31,0,0,1,1,0,1,5,,100
84036,3,1,11,11,1,34,31,31,1,0,1,0,0,1,5,,100
84038,3,1,11,12,1,34,31,31,0,0,1,1,0,1,5,,100
84040,3,1,11,11,1,34,31,31,0,0,1,0,0,1,5,,100
84042,3,1,11,12,1,33,31,31,0,0,1,0,0,1,5,,100
85001,3,1,72,22,1,35,31,24,0,0,1,1,1,1,5,,100
85003,3,1,31,23,1,11,31,31,1,1,0,1,1,1,3,,100
85006,3,1,12,21,1,34,31,31,1,1,1,1,1,1,5,,100
85008,3,1,12,21,1,34,31,31,0,1,0,1,0,1,5,,100
85011,3,1,31,23,1,34,31,31,0,0,0,0,0,1,4,,100
85016,3,1,13,23,1,34,31,31,0,0,0,1,1,0,4,,100
85018,3,1,72,22,1,34,31,31,1,1,0,1,1,1,4,,100
85020,3,1,72,21,1,11,31,31,0,0,0,1,1,1,4,,100
85023,3,1,72,21,1,34,31,35,0,0,1,1,1,1,5,,100
85025,3,1,31,22,1,34,31,31,1,0,0,1,0,1,4,,100
85028,3,1,11,21,1,34,31,31,1,1,0,1,1,1,5,,100
85030,3,1,72,23,1,34,31,31,1,1,1,1,1,0,4,,100
85033,3,1,32,23,1,11,31,31,1,1,0,1,1,1,3,,100
85035,3,1,72,21,1,11,31,31,1,1,0,1,0,1,3,,100
85038,3,1,72,23,1,34,31,31,0,0,0,1,1,1,5,,100
85040,3,1,12,22,1,11,21,31,1,1,1,1,1,1,3,,100
85043,3,1,12,21,1,34,31,31,1,1,1,1,0,1,5,,100
85045,3,1,72,23,1,34,22,31,1,0,1,0,0,1,5,,100
85048,3,1,72,11,1,34,31,31,1,0,1,1,1,1,5,,100
85050,3,1,11,21,1,11,31,31,1,1,0,0,1,1,4,,100
85053,3,1,72,22,1,34,31,31,1,1,1,1,1,1,3,,100
85055,3,1,32,22,0,34,31,31,1,1,1,1,1,0,3,,100
85058,3,1,72,23,1,34,31,24,0,1,0,1,1,0,3,,100
85060,3,1,72,23,1,11,31,31,1,0,0,1,1,0,4,,100
86001,3,2,13,23,0,34,22,31,0,0,0,1,0,0,3,,100
86003,3,2,13,23,0,11,22,22,0,1,0,1,1,0,1,,100
86005,3,2,11,23,0,11,22,31,0,0,0,1,1,0,2,,100
86008,3,2,13,23,0,11,22,22,1,0,0,1,0,0,1,,100
86010,3,2,13,23,0,11,22,31,0,1,0,1,1,0,1,,100
86012,3,2,13,23,0,11,22,31,1,1,0,1,1,0,1,,100
86017,3,2,13,23,0,11,22,22,0,0,0,1,1,0,1,,100
86019,3,2,13,23,0,11,21,31,1,0,0,0,1,0,1,,100
86021,3,2,13,23,0,11,22,31,0,0,0,0,1,0,1,,100
86023,3,2,13,23,0,11,22,22,1,1,0,1,1,0,1,,100
86026,3,2,13,23,0,11,21,31,0,1,0,0,1,0,1,,100
86028,3,2,13,23,0,11,22,12,1,0,0,1,1,0,1,,100
86030,3,2,13,23,0,11,22,22,0,1,0,0,1,0,2,,100
86032,3,2,13,23,1,11,21,31,1,0,0,1,1,0,1,,100
86035,3,2,13,23,0,11,22,31,0,0,0,1,1,0,2,,100
86037,3,2,13,23,0,11,22,22,0,0,0,1,1,0,1,,100
86039,3,2,13,23,0,34,31,31,0,0,0,1,0,0,3,,100
86041,3,2,13,23,0,11,22,22,1,0,0,1,1,0,1,,100
86044,3,2,13,23,0,11,22,23,0,0,0,0,1,0,2,,100
86046,3,2,13,23,0,11,21,22,1,0,0,1,1,0,1,,100
86048,3,2,13,23,0,11,22,12,0,0,0,0,1,0,2,,100
86050,3,2,13,21,0,11,22,22,1,0,0,0,1,0,1,,100
86052,3,2,13,23,0,11,22,12,0,0,0,1,1,0,1,,100
86055,3,2,13,23,0,22,22,22,1,0,0,1,1,0,1,,100
87001,3,2,31,23,0,11,21,12,0,0,0,1,1,0,1,,100
87003,3,2,32,23,0,11,12,12,0,0,0,1,1,0,1,,100
87006,3,2,32,23,0,11,21,22,0,1,0,1,1,0,1,,100
87008,3,2,31,21,0,11,21,12,1,0,0,1,1,0,2,,100
87011,3,2,32,23,0,11,12,12,1,1,0,1,1,0,1,,100
87013,3,2,32,23,0,11,12,12,0,0,0,1,1,0,1,,100
87016,3,2,32,23,0,11,21,12,0,0,0,1,1,0,1,,100
87018,3,2,32,31,0,11,12,12,1,0,0,1,1,0,1,,100
87021,3,2,32,31,0,11,21,22,0,0,0,1,1,0,1,,100
87023,3,2,31,23,0,11,21,31,0,1,0,1,1,0,1,,100
87026,3,2,32,31,0,11,12,12,0,0,0,1,1,0,1,,100
87028,3,2,32,23,0,11,12,12,0,1,0,1,1,0,1,,100
87031,3,2,32,23,0,11,22,12,0,0,0,1,1,0,1,,100
87033,3,2,32,31,0,11,12,12,1,0,0,1,1,0,1,,100
87036,3,2,32,31,0,11,12,22,0,1,0,1,0,0,1,,100
87038,3,2,32,23,0,11,12,12,1,0,0,1,1,0,1,,100
87041,3,2,32,23,0,11,12,12,0,0,0,1,1,0,1,,100
87044,3,2,32,23,0,11,12,12,0,0,0,1,1,0,1,,100
87046,3,2,32,23,0,11,12,12,0,0,0,0,1,0,1,,100
87049,3,2,32,23,0,11,12,12,0,0,0,1,1,0,1,,100
87051,3,2,32,23,0,11,12,12,0,1,0,1,1,0,1,,100
87054,3,2,32,23,0,11,12,12,0,0,0,1,1,0,1,,100
87056,3,2,32,23,0,11,12,12,0,0,0,1,1,0,1,,100
87059,3,2,32,23,0,11,12,12,0,0,0,1,1,0,1,,100
87061,3,2,42,23,0,11,31,31,0,1,0,1,0,0,1,,100
88002,3,2,13,23,0,11,22,12,0,1,0,1,1,0,1,,100
88004,3,2,32,23,0,11,22,22,1,0,0,1,1,0,1,,100
88005,3,2,11,21,0,11,21,21,1,0,0,1,1,0,2,,100
88007,3,2,32,23,0,11,22,12,0,0,0,1,1,0,1,,100
88009,3,2,32,22,0,11,22,22,0,1,0,1,1,0,2,,100
88010,3,2,12,21,0,11,22,21,0,1,0,1,1,0,1,,100
88012,3,2,32,22,0,11,22,31,0,1,0,1,1,0,2,,100
88014,3,2,32,23,0,11,22,22,1,0,0,1,1,0,2,,100
88016,3,2,32,22,0,11,21,12,0,1,0,1,1,0,1,,100
